Invoice Date,Customer Code,Material Code,Customer Name,Material Description,Total
1/31/2018,114602.0,143128.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01040X800X2135,2.0
1/31/2018,114602.0,143141.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01020X800X2440,30.0
1/31/2018,114602.0,143143.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01030X800X2440,41.0
1/31/2018,114602.0,143144.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01035X800X2440,3.0
1/31/2018,114602.0,143145.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01040X800X2440,5.0
1/31/2018,114602.0,143168.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01020X800X2740,15.0
1/31/2018,114602.0,143170.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01020X800X3660,29.0
1/31/2018,114602.0,143195.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01030X800X2740,14.0
1/31/2018,114602.0,143196.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01030X800X3050,19.0
1/31/2018,114602.0,143197.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01030X800X3660,33.0
1/31/2018,114602.0,143219.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01050X840X3050,3.0
1/31/2018,114602.0,143228.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01040X800X3050,9.0
1/31/2018,114602.0,220726.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01035X910X3660,12.0
1/31/2018,114602.0,222756.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01045X910X4270,6.0
1/31/2018,114602.0,503658.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC010180X740X2740,3.0
1/31/2018,114602.0,503659.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC010180X740X3050,16.0
1/31/2018,114602.0,503660.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC010180X740X3660,8.0
1/31/2018,117061.0,180187.0,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01050X1220X3050,12.0
1/31/2018,117061.0,180201.0,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01060X1220X3660,3.0
1/31/2018,117061.0,187546.0,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01045X1220X2440,3.0
1/31/2018,117061.0,220706.0,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01030X910X2440,8.0
1/31/2018,117061.0,220708.0,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01030X910X3660,56.0
1/31/2018,117061.0,220718.0,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC0104X910X2440,3.0
1/31/2018,117061.0,220719.0,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC0104X910X3050,3.0
1/31/2018,117061.0,220720.0,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC0104X910X3660,6.0
1/31/2018,117061.0,220725.0,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01035X910X3050,7.0
1/31/2018,117061.0,306693.0,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC0125X910X3050,3.0
1/31/2018,117061.0,436259.0,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC0135X1220X2440,6.0
1/31/2018,117061.0,442562.0,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC013X1220X3660,3.0
1/31/2018,122331.0,180187.0,ANISH ENTERPRISE,GCSHEETTATXGCGC01050X1220X3050,8.0
1/31/2018,122331.0,180199.0,ANISH ENTERPRISE,GCSHEETTATXGCGC01050X1220X3660,27.0
1/31/2018,122331.0,186547.0,ANISH ENTERPRISE,GCSHEETTATXGCGC01050X1220X4270,9.0
1/31/2018,122331.0,186548.0,ANISH ENTERPRISE,GCSHEETTATXGCGC01050X1220X4880,5.0
1/31/2018,122331.0,220719.0,ANISH ENTERPRISE,GCSHEETTATXGCGC0104X910X3050,3.0
1/31/2018,122331.0,220720.0,ANISH ENTERPRISE,GCSHEETTATXGCGC0104X910X3660,18.0
1/31/2018,122331.0,222756.0,ANISH ENTERPRISE,GCSHEETTATXGCGC01045X910X4270,6.0
1/31/2018,122331.0,231229.0,ANISH ENTERPRISE,GCSHEETTATXGCGC01050X910X4880,3.0
1/31/2018,122331.0,436110.0,ANISH ENTERPRISE,GCSHEETTATXGCGC014X1220X4270,3.0
1/31/2018,122875.0,180187.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01050X1220X3050,3.0
1/31/2018,122875.0,182187.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01050X1220X2440,3.0
1/31/2018,122875.0,186547.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01050X1220X4270,24.0
1/31/2018,122875.0,186548.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01050X1220X4880,6.0
1/31/2018,122875.0,187548.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01045X1220X3050,15.0
1/31/2018,122875.0,187549.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01045X1220X3660,17.0
1/31/2018,122875.0,187550.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01045X1220X4270,24.0
1/31/2018,122875.0,195051.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01040X1220x3660,12.0
1/31/2018,122875.0,220720.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC0104X910X3660,12.0
1/31/2018,122875.0,220721.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC0104X910X4270,6.0
1/31/2018,122875.0,220725.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01035X910X3050,3.0
1/31/2018,122875.0,220726.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01035X910X3660,3.0
1/31/2018,122875.0,220727.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01035X910X4270,3.0
1/31/2018,122875.0,221068.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01050X910X3050,3.0
1/31/2018,122875.0,221071.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01060X910X3050,3.0
1/31/2018,122875.0,221072.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01060X910X3660,3.0
1/31/2018,122875.0,222757.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01045X910X3660,3.0
1/31/2018,122875.0,222758.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01045X910X3050,6.0
1/31/2018,122875.0,228913.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01045X1220X4880,18.0
1/31/2018,122875.0,436110.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC014X1220X4270,8.0
1/31/2018,122875.0,436231.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC014X1220X3050,3.0
1/31/2018,128543.0,143177.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01025X800X3660,7.0
1/31/2018,128543.0,187549.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01045X1220X3660,6.0
1/31/2018,128543.0,192403.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01063X1220X4880,12.0
1/31/2018,128543.0,195051.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01040X1220x3660,3.0
1/31/2018,128543.0,228913.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC01045X1220X4880,8.0
1/31/2018,128543.0,436110.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC014X1220X4270,9.0
1/31/2018,128543.0,436111.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC014X1220X4880,8.0
1/31/2018,128543.0,436231.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC014X1220X3050,7.0
1/31/2018,128543.0,436262.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC0135X1220X3660,6.0
1/31/2018,128543.0,436291.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC0135X1220X4880,12.0
1/31/2018,128543.0,442282.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC013X1220X4270,3.0
1/31/2018,128543.0,442649.0,VIKRANT IRON PRIVATE LIMITED,GCSHEETTATXGCGC013X1220X4880,2.0
1/31/2018,162906.0,220707.0,MANGLA SONS,GCSHEETTATXGCGC01030X910X3050,3.0
1/31/2018,162906.0,220708.0,MANGLA SONS,GCSHEETTATXGCGC01030X910X3660,9.0
1/31/2018,162906.0,220718.0,MANGLA SONS,GCSHEETTATXGCGC0104X910X2440,5.0
1/31/2018,162906.0,220719.0,MANGLA SONS,GCSHEETTATXGCGC0104X910X3050,6.0
1/31/2018,162906.0,220720.0,MANGLA SONS,GCSHEETTATXGCGC0104X910X3660,12.0
1/31/2018,162906.0,220725.0,MANGLA SONS,GCSHEETTATXGCGC01035X910X3050,9.0
1/31/2018,162906.0,220726.0,MANGLA SONS,GCSHEETTATXGCGC01035X910X3660,6.0
1/31/2018,162906.0,221068.0,MANGLA SONS,GCSHEETTATXGCGC01050X910X3050,15.0
1/31/2018,162906.0,221069.0,MANGLA SONS,GCSHEETTATXGCGC01050X910X3660,15.0
1/31/2018,162906.0,222758.0,MANGLA SONS,GCSHEETTATXGCGC01045X910X3050,8.0
1/31/2018,162906.0,222759.0,MANGLA SONS,GCSHEETTATXGCGC01045X910X2440,5.0
1/31/2018,162906.0,231231.0,MANGLA SONS,GCSHEETTATXGCGC01063X910X3050,15.0
1/31/2018,162906.0,231275.0,MANGLA SONS,GCSHEETTATXGCGC01063X910X2440,13.0
1/31/2018,162906.0,231276.0,MANGLA SONS,GCSHEETTATXGCGC01063X910X3660,15.0
1/31/2018,165873.0,143229.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01040X800X3660,9.0
1/31/2018,165873.0,180199.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01050X1220X3660,3.0
1/31/2018,165873.0,195051.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01040X1220x3660,6.0
1/31/2018,165873.0,222756.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01045X910X4270,3.0
1/31/2018,165873.0,228913.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC01045X1220X4880,2.0
1/31/2018,165873.0,436110.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC014X1220X4270,6.0
1/31/2018,165873.0,436111.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC014X1220X4880,3.0
1/31/2018,165873.0,436231.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC014X1220X3050,9.0
1/31/2018,165873.0,436294.0,FAIRDEAL ENTERPRISES,GCSHEETTATXGCGC014X1220X2440,3.0
1/31/2018,813502.0,180189.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01060X1220X3050,3.0
1/31/2018,813502.0,186547.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01050X1220X4270,15.0
1/31/2018,813502.0,187548.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01045X1220X3050,6.0
1/31/2018,813502.0,187549.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01045X1220X3660,11.0
1/31/2018,813502.0,306693.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC0125X910X3050,17.0
1/31/2018,813502.0,442560.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC013X1220X2440,10.0
1/31/2018,817901.0,220706.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01030X910X2440,25.0
1/31/2018,817901.0,220707.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01030X910X3050,15.0
1/31/2018,847471.0,186547.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01050X1220X4270,9.0
1/31/2018,847471.0,187548.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01045X1220X3050,20.0
1/31/2018,847471.0,220706.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01030X910X2440,18.0
1/31/2018,847471.0,220707.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01030X910X3050,37.0
1/31/2018,847471.0,220708.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01030X910X3660,34.0
1/31/2018,847471.0,220719.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC0104X910X3050,14.0
1/31/2018,847471.0,220725.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01035X910X3050,18.0
1/31/2018,847471.0,220726.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01035X910X3660,15.0
1/31/2018,847471.0,220729.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC0103x910x4270,12.0
1/31/2018,847471.0,436110.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC014X1220X4270,8.0
1/31/2018,879490.0,220721.0,MANGLA SONS,GCSHEETTATXGCGC0104X910X4270,6.0
1/31/2018,100922.0,143111.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01025X800X1830,3.0
1/31/2018,100922.0,143142.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01025X800X2440,10.0
1/31/2018,100922.0,143146.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01045X840X2440,8.0
1/31/2018,100922.0,143177.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01025X800X3660,5.0
1/31/2018,100922.0,143195.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X800X2740,3.0
1/31/2018,100922.0,180187.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01050X1220X3050,15.0
1/31/2018,100922.0,180190.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01063X1220X3050,3.0
1/31/2018,100922.0,180199.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01050X1220X3660,22.0
1/31/2018,100922.0,182187.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01050X1220X2440,6.0
1/31/2018,100922.0,186547.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01050X1220X4270,30.0
1/31/2018,100922.0,192794.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01063X1220X4270,6.0
1/31/2018,100922.0,195051.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01040X1220x3660,3.0
1/31/2018,100922.0,196859.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC0105X1220X2135,9.0
1/31/2018,100922.0,220705.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X910X1830,12.0
1/31/2018,100922.0,220725.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01035X910X3050,21.0
1/31/2018,100922.0,220948.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01030X910X2740,17.0
1/31/2018,100922.0,220968.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC01035X910X2740,3.0
1/31/2018,100922.0,436231.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC014X1220X3050,9.0
1/31/2018,100922.0,436258.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC0135X1220X2135,11.0
1/31/2018,100922.0,436292.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC014X1220X1830,10.0
1/31/2018,100922.0,436293.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC014X1220X2135,12.0
1/31/2018,100922.0,436294.0,BUBNA COMMERCIAL COMPANY,GCSHEETTATXGCGC014X1220X2440,16.0
1/31/2018,103374.0,187550.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01045X1220X4270,15.0
1/31/2018,103374.0,436231.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC014X1220X3050,24.0
1/31/2018,114602.0,143124.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01020X800X2135,11.0
1/31/2018,114602.0,143126.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01030X800X2135,5.0
1/31/2018,114602.0,143169.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01020X800X3050,29.0
1/31/2018,114602.0,143177.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01025X800X3660,5.0
1/31/2018,114602.0,143270.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01050X840X3660,3.0
1/31/2018,114602.0,220725.0,SAHA STEEL PVT. LTD.,GCSHEETTATXGCGC01035X910X3050,6.0
1/31/2018,115048.0,187549.0,SHRI RAM SALES,GCSHEETTATXGCGC01045X1220X3660,23.0
1/31/2018,115048.0,187550.0,SHRI RAM SALES,GCSHEETTATXGCGC01045X1220X4270,12.0
1/31/2018,115048.0,442560.0,SHRI RAM SALES,GCSHEETTATXGCGC013X1220X2440,4.0
1/31/2018,117061.0,182017.0,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01060X1220X2440,3.0
1/31/2018,117061.0,220707.0,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGCGC01030X910X3050,14.0
1/31/2018,117061.0,1136901.0,BHARTIA  DISTRIBUTORS PVT. LTD.,GCSHEETTATXGPGP060600X910X3660,4.0
1/31/2018,122875.0,180199.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01050X1220X3660,6.0
1/31/2018,122875.0,220707.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC01030X910X3050,6.0
1/31/2018,122875.0,306582.0,KRISHNA TRADERS (SHEET DIVISION),GCSHEETTATXGCGC0125X910X3660,11.0
1/31/2018,150962.0,143196.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01030X800X3050,5.0
1/31/2018,150962.0,143197.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01030X800X3660,6.0
1/31/2018,150962.0,143222.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01035X800X3050,3.0
1/31/2018,150962.0,143229.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01040X800X3660,3.0
1/31/2018,150962.0,222757.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01045X910X3660,3.0
1/31/2018,150962.0,231231.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01063X910X3050,3.0
1/31/2018,150962.0,231276.0,BIHANI INTERNATIONAL PVT LTD.,GCSHEETTATXGCGC01063X910X3660,3.0
1/31/2018,160245.0,180199.0,M/S SHREE SALES,GCSHEETTATXGCGC01050X1220X3660,47.0
1/31/2018,160245.0,186547.0,M/S SHREE SALES,GCSHEETTATXGCGC01050X1220X4270,38.0
1/31/2018,160245.0,186548.0,M/S SHREE SALES,GCSHEETTATXGCGC01050X1220X4880,9.0
1/31/2018,160245.0,187548.0,M/S SHREE SALES,GCSHEETTATXGCGC01045X1220X3050,9.0
1/31/2018,160245.0,187549.0,M/S SHREE SALES,GCSHEETTATXGCGC01045X1220X3660,9.0
1/31/2018,160245.0,187550.0,M/S SHREE SALES,GCSHEETTATXGCGC01045X1220X4270,9.0
1/31/2018,160245.0,228913.0,M/S SHREE SALES,GCSHEETTATXGCGC01045X1220X4880,6.0
1/31/2018,813502.0,187550.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01045X1220X4270,9.0
1/31/2018,813502.0,220706.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01030X910X2440,4.0
1/31/2018,813502.0,220707.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01030X910X3050,9.0
1/31/2018,813502.0,220708.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC01030X910X3660,33.0
1/31/2018,813502.0,220718.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC0104X910X2440,10.0
1/31/2018,813502.0,220729.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC0103x910x4270,17.0
1/31/2018,813502.0,306582.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC0125X910X3660,11.0
1/31/2018,813502.0,436110.0,PASA RESOURCES PRIVATE LIMITED,GCSHEETTATXGCGC014X1220X4270,6.0
1/31/2018,817901.0,143169.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01020X800X3050,3.0
1/31/2018,817901.0,143170.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01020X800X3660,6.0
1/31/2018,817901.0,143171.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01020X800X4270,12.0
1/31/2018,817901.0,186548.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01050X1220X4880,15.0
1/31/2018,817901.0,195051.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01040X1220x3660,3.0
1/31/2018,817901.0,221070.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01050X910X4270,6.0
1/31/2018,817901.0,222759.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01045X910X2440,5.0
1/31/2018,817901.0,228913.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC01045X1220X4880,8.0
1/31/2018,817901.0,306582.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC0125X910X3660,19.0
1/31/2018,817901.0,306694.0,KAUSALYA AGENCIES,GCSHEETTATXGCGC0125X910X2440,11.0
1/31/2018,847471.0,220721.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC0104X910X4270,3.0
1/31/2018,847471.0,220722.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC0104X910X4880,3.0
1/31/2018,847471.0,221068.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01050X910X3050,2.0
1/31/2018,847471.0,221071.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01060X910X3050,3.0
1/31/2018,847471.0,222755.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01045X910X4880,4.0
1/31/2018,847471.0,222757.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01045X910X3660,9.0
1/31/2018,847471.0,231214.0,AASHRAY ENTERPRISES,GCSHEETTATXGCGC01060X910X2440,2.0
1/31/2018,856737.0,143116.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X840X1830,3.0
1/31/2018,856737.0,143142.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01025X800X2440,9.0
1/31/2018,856737.0,143143.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01030X800X2440,8.0
1/31/2018,856737.0,143144.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01035X800X2440,9.0
1/31/2018,856737.0,143145.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01040X800X2440,5.0
1/31/2018,856737.0,143150.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01063X840X2440,5.0
1/31/2018,856737.0,143169.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01020X800X3050,13.0
1/31/2018,856737.0,143195.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01030X800X2740,26.0
1/31/2018,856737.0,143196.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01030X800X3050,6.0
1/31/2018,856737.0,143197.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01030X800X3660,4.0
1/31/2018,856737.0,143218.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X840X2740,3.0
1/31/2018,856737.0,143222.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01035X800X3050,22.0
1/31/2018,856737.0,143226.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01040X800X2740,18.0
1/31/2018,856737.0,143323.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01063X840X3050,3.0
1/31/2018,856737.0,180187.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X1220X3050,6.0
1/31/2018,856737.0,180190.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01063X1220X3050,3.0
1/31/2018,856737.0,182187.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X1220X2440,6.0
1/31/2018,856737.0,186547.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01050X1220X4270,6.0
1/31/2018,856737.0,187545.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01045X1220X2135,3.0
1/31/2018,856737.0,187546.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01045X1220X2440,6.0
1/31/2018,856737.0,187548.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01045X1220X3050,5.0
1/31/2018,856737.0,192794.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01063X1220X4270,3.0
1/31/2018,856737.0,220705.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01030X910X1830,3.0
1/31/2018,856737.0,220724.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01035X910X2440,12.0
1/31/2018,856737.0,220726.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01035X910X3660,10.0
1/31/2018,856737.0,220947.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC01030X910X2135,8.0
1/31/2018,856737.0,220969.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC0104X910X2740,6.0
1/31/2018,856737.0,306569.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC0125X910X2740,4.0
1/31/2018,856737.0,503656.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC010180X740X2135,3.0
1/31/2018,856737.0,503658.0,BAJRANG STEEL (SALES) CORPORATION,GCSHEETTATXGCGC010180X740X2740,3.0
1/31/2018,879490.0,221068.0,MANGLA SONS,GCSHEETTATXGCGC01050X910X3050,10.0
1/31/2018,879490.0,222757.0,MANGLA SONS,GCSHEETTATXGCGC01045X910X3660,3.0
1/31/2018,879490.0,222758.0,MANGLA SONS,GCSHEETTATXGCGC01045X910X3050,3.0
1/31/2018,918574.0,143143.0,M/S KISHAN LAL PAWAN KUMAR JAIN,GCSHEETTATXGCGC01030X800X2440,5.0
1/31/2018,918574.0,143196.0,M/S KISHAN LAL PAWAN KUMAR JAIN,GCSHEETTATXGCGC01030X800X3050,7.0
1/31/2018,918574.0,143219.0,M/S KISHAN LAL PAWAN KUMAR JAIN,GCSHEETTATXGCGC01050X840X3050,3.0
1/31/2018,918574.0,180199.0,M/S KISHAN LAL PAWAN KUMAR JAIN,GCSHEETTATXGCGC01050X1220X3660,6.0
1/31/2018,918574.0,220706.0,M/S KISHAN LAL PAWAN KUMAR JAIN,GCSHEETTATXGCGC01030X910X2440,3.0
1/31/2018,918574.0,220707.0,M/S KISHAN LAL PAWAN KUMAR JAIN,GCSHEETTATXGCGC01030X910X3050,3.0
